"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Abundance Ratio 44 DMSO  40 DMSO"	"Abundance Ratio 44 sema  40 sema"	"Abundance Ratio 47 DMSO  40 DMSO"	"Abundance Ratio 47 sema  40 sema"	"Abundance Ratio 51 DMSO  40 DMSO"	"Abundance Ratio 51 sema  40 sema"	"Abundance Ratio 55 DMSO  40 DMSO"	"Abundance Ratio 55 sema  40 sema"	"Abundance Ratio 58 DMSO  40 DMSO"	"Abundance Ratio 58 sema  40 sema"	"Abundance Ratio 60 DMSO  40 DMSO"	"Abundance Ratio 60 sema  40 sema"	"Abundance Ratio 63 DMSO  40 DMSO"	"Abundance Ratio 63 sema  40 sema"	"Abundance Ratio 66 DMSO  40 DMSO"	"Abundance Ratio 66 sema  40 sema"	"Abundance Ratio 70 DMSO  40 DMSO"	"Abundance Ratio 70 sema  40 sema"	"Abundances Grouped 40 DMSO"	"Abundances Grouped 40 sema"	"Abundances Grouped 44 DMSO"	"Abundances Grouped 44 sema"	"Abundances Grouped 47 DMSO"	"Abundances Grouped 47 sema"	"Abundances Grouped 51 DMSO"	"Abundances Grouped 51 sema"	"Abundances Grouped 55 DMSO"	"Abundances Grouped 55 sema"	"Abundances Grouped 58 DMSO"	"Abundances Grouped 58 sema"	"Abundances Grouped 60 DMSO"	"Abundances Grouped 60 sema"	"Abundances Grouped 63 DMSO"	"Abundances Grouped 63 sema"	"Abundances Grouped 66 DMSO"	"Abundances Grouped 66 sema"	"Abundances Grouped 70 DMSO"	"Abundances Grouped 70 sema"	"Found in Sample in S1 F1 126 Sample 40 DMSO"	"Found in Sample in S2 F2 126 Sample 40 sema"	"Found in Sample in S4 F1 127C Sample 44 DMSO"	"Found in Sample in S13 F2 127C Sample 44 sema"	"Found in Sample in S6 F1 128C Sample 47 DMSO"	"Found in Sample in S15 F2 128C Sample 47 sema"	"Found in Sample in S8 F1 129C Sample 51 DMSO"	"Found in Sample in S17 F2 129C Sample 51 sema"	"Found in Sample in S10 F1 130C Sample 55 DMSO"	"Found in Sample in S19 F2 130C Sample 55 sema"	"Found in Sample in S3 F1 127N Sample 58 DMSO"	"Found in Sample in S12 F2 127N Sample 58 sema"	"Found in Sample in S5 F1 128N Sample 60 DMSO"	"Found in Sample in S14 F2 128N Sample 60 sema"	"Found in Sample in S7 F1 129N Sample 63 DMSO"	"Found in Sample in S16 F2 129N Sample 63 sema"	"Found in Sample in S9 F1 130N Sample 66 DMSO"	"Found in Sample in S18 F2 130N Sample 66 sema"	"Found in Sample in S11 F1 131 Sample 70 DMSO"	"Found in Sample in S20 F2 131 Sample 70 sema"	"Number of Protein Groups"	"Modifications"
"-5354939724193985946"	"False"	"High"	"IsMasterProtein"	"A0A376VAC8"	"Nickel responsive regulator OS=Escherichia coli OX=562 GN=nikR_1 PE=4 SV=1 UPId=UP000254495 PPId=UP000000625"	"0.000"	"23.112"	"33"	"2"	"7"	"2"	"79"	"9.0"	"6.43"	"23.28"	"2"	"0.944"	"0.957"	"1.097"	"0.829"	"0.941"	"0.774"	"1.087"	"0.827"	"1.053"	"0.784"	"1.060"	"0.667"	"0.995"	"0.671"	"0.940"	"0.670"	"0.795"	"0.681"	"35.7"	"202.4"	"33.7"	"193.8"	"39.2"	"167.7"	"33.6"	"156.7"	"38.8"	"167.4"	"37.6"	"158.7"	"37.8"	"134.9"	"35.5"	"135.7"	"33.6"	"135.6"	"28.4"	"137.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C74]"
"6846794441235870448"	"False"	"High"	"IsMasterProtein"	"P21177"	"Fatty acid oxidation complex subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=fadB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"23.089"	"13"	"7"	"11"	"7"	"729"	"79.5"	"6.18"	"6.92"	"7"	"0.949"	"0.911"	"0.664"	"0.790"	"0.530"	"0.492"	"0.391"	"0.435"	"0.332"	"0.385"	"0.276"	"0.145"	"0.086"	"0.223"	"0.031"	"0.134"	"0.064"	"0.081"	"72.5"	"30.4"	"68.8"	"27.7"	"48.2"	"24.0"	"38.4"	"15.0"	"28.3"	"13.2"	"24.1"	"11.7"	"20.0"	"4.4"	"6.2"	"6.8"	"2.3"	"4.1"	"4.7"	"2.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6766268725036159453"	"False"	"High"	"IsMasterProtein"	"P45544"	"Probable fructoselysine utilization operon transcriptional repressor OS=Escherichia coli (strain K12) OX=83333 GN=frlR PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"23.033"	"40"	"6"	"9"	"6"	"243"	"27.8"	"7.33"	"15.04"	"6"	""	"0.902"	""	"0.867"	""	"0.625"	""	"0.429"	""	"0.257"	""	"0.117"	""	"0.082"	""	"0.079"	""	"0.107"	""	"109.6"	""	"98.8"	""	"95.1"	""	"68.5"	""	"47.0"	""	"28.2"	""	"12.8"	""	"9.0"	""	"8.7"	""	"11.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C42]"
"-2675335968181216827"	"False"	"High"	"IsMasterProtein"	"A0A376U273"	"Bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase OS=Escherichia coli OX=562 GN=acnB_4 PE=4 SV=1 UPId=UP000254079 PPId=UP000000625"	"0.000"	"23.025"	"38"	"4"	"9"	"1"	"148"	"16.3"	"5.07"	"15.65"	"4"	"0.703"	"0.759"	"0.621"	"0.682"	"0.229"	"0.154"	"0.143"	"0.160"	"0.128"	"0.093"	"0.096"	"0.074"	"0.127"	"0.103"	"0.066"	"0.081"	"0.070"	"0.027"	"148.4"	"73.1"	"104.3"	"55.5"	"92.1"	"49.9"	"33.9"	"11.2"	"21.3"	"11.7"	"19.1"	"6.8"	"14.3"	"5.4"	"18.9"	"7.6"	"9.8"	"5.9"	"10.4"	"1.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C54; C81]"
"-3505398066261181601"	"False"	"High"	"IsMasterProtein"	"A0A418GKQ9"	"50S ribosomal protein L22 (Fragment) OS=Escherichia coli OX=562 GN=D3C88_13315 PE=3 SV=1 UPId=UP000284508 PPId=UP000000625"	"0.000"	"22.926"	"61"	"4"	"33"	"1"	"38"	"4.4"	"11.39"	"43.47"	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"1"	"Phospho [S9]"
"-3283760298022710184"	"False"	"High"	"IsMasterProtein"	"P75713"	"(S)-ureidoglycine aminohydrolase OS=Escherichia coli (strain K12) OX=83333 GN=allE PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.871"	"23"	"4"	"8"	"2"	"261"	"28.7"	"5.06"	"23.55"	"4"	"0.905"	"0.927"	"0.937"	"1.017"	"0.668"	"0.680"	"0.699"	"0.709"	"0.760"	"0.558"	"0.574"	"0.435"	"0.604"	"0.541"	"0.573"	"0.417"	"0.668"	"0.472"	"47.2"	"55.0"	"42.8"	"50.9"	"44.3"	"55.9"	"31.6"	"37.4"	"33.0"	"39.0"	"35.9"	"30.7"	"27.1"	"23.9"	"28.6"	"29.8"	"27.1"	"22.9"	"31.6"	"26.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C45]"
"-6141650705177059395"	"False"	"High"	"IsMasterProtein"	"P75745"	"5-oxoprolinase subunit C OS=Escherichia coli (strain K12) OX=83333 GN=pxpC PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.812"	"33"	"8"	"10"	"8"	"310"	"34.4"	"8.35"	"13.84"	"8"	"0.829"	"0.918"	"0.844"	"0.871"	"0.530"	"0.733"	"0.585"	"0.613"	"0.291"	"0.307"	"0.137"	"0.136"	"0.125"	"0.116"	"0.089"	"0.053"	"0.096"	"0.111"	"37.6"	"261.2"	"31.2"	"239.8"	"31.7"	"227.5"	"19.9"	"191.6"	"22.0"	"160.2"	"10.9"	"80.3"	"5.1"	"35.5"	"4.7"	"30.2"	"3.3"	"13.8"	"3.6"	"28.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2110378971010966848"	"False"	"High"	"IsMasterProtein"	"P60720"	"Octanoyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=lipB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.804"	"30"	"4"	"7"	"4"	"213"	"23.9"	"6.29"	"12.50"	"4"	"0.825"	"0.762"	"0.693"	"1.073"	"0.277"	"1.696"	"0.198"	"0.794"	"0.118"	"0.844"	"0.086"	"1.120"	"0.111"	"0.208"	"0.090"	"0.196"	"0.107"	"0.131"	"67.6"	"20.4"	"55.7"	"15.6"	"46.9"	"21.9"	"18.7"	"34.6"	"13.4"	"16.2"	"8.0"	"17.2"	"5.8"	"22.8"	"7.5"	"4.2"	"6.1"	"4.0"	"7.2"	"2.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C137]"
"-6963007681218147068"	"False"	"High"	"IsMasterProtein"	"W1F1X8"	"Cell division protein ZipA OS=Escherichia coli ISC7 OX=1432555 GN=zipA PE=3 SV=1 UPId=UP000019199 PPId=UP000000625"	"0.000"	"22.792"	"30"	"3"	"7"	"3"	"176"	"19.4"	"5.33"	"20.30"	"3"	"0.835"	"0.845"	"0.930"	"0.866"	"0.830"	"0.780"	"0.732"	"0.656"	"0.526"	"0.472"	"0.401"	"0.286"	"0.274"	"0.218"	"0.212"	"0.129"	"0.246"	"0.114"	"191.7"	"425.7"	"160.1"	"359.9"	"178.3"	"368.5"	"159.1"	"332.0"	"140.3"	"279.1"	"100.9"	"201.0"	"77.0"	"121.6"	"52.5"	"92.9"	"40.7"	"54.8"	"47.1"	"48.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8185730999711030269"	"False"	"High"	"IsMasterProtein"	"P76243"	"Uncharacterized protein YeaO OS=Escherichia coli (strain K12) OX=83333 GN=yeaO PE=4 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.788"	"56"	"6"	"13"	"5"	"115"	"13.4"	"6.79"	"37.83"	"6"	"0.909"	"0.975"	"0.911"	"0.953"	"0.725"	"0.756"	"0.727"	"0.808"	"0.755"	"0.766"	"0.602"	"0.614"	"0.631"	"0.648"	"0.454"	"0.434"	"0.466"	"0.524"	"161.8"	"199.7"	"147.1"	"194.8"	"147.4"	"190.3"	"117.3"	"151.0"	"117.6"	"161.4"	"122.2"	"153.0"	"97.4"	"122.5"	"102.1"	"129.4"	"73.5"	"86.7"	"75.4"	"104.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C5]"
"8925399700696644388"	"False"	"High"	"IsMasterProtein"	"P0AAC8"	"Iron-binding protein IscA OS=Escherichia coli (strain K12) OX=83333 GN=iscA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.776"	"69"	"6"	"14"	"6"	"107"	"11.5"	"4.88"	"28.33"	"6"	"0.918"	"0.966"	"0.906"	"0.993"	"0.730"	"0.779"	"0.827"	"0.901"	"0.801"	"0.851"	"0.605"	"0.658"	"0.674"	"0.678"	"0.566"	"0.617"	"0.608"	"0.677"	"653.3"	"494.9"	"600.0"	"478.2"	"591.8"	"491.3"	"476.6"	"385.3"	"540.1"	"445.9"	"523.1"	"421.1"	"395.0"	"325.8"	"440.3"	"335.5"	"369.6"	"305.3"	"397.5"	"334.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C35; C99; C101]"
"-7560466737848729222"	"False"	"High"	"IsMasterProtein"	"P06986"	"Histidinol-phosphate aminotransferase OS=Escherichia coli (strain K12) OX=83333 GN=hisC PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.768"	"23"	"6"	"11"	"6"	"356"	"39.3"	"5.08"	"14.54"	"6"	"0.821"	"0.884"	"0.883"	"0.719"	"0.531"	"0.340"	"0.278"	"0.246"	"0.222"	"0.170"	"0.126"	"0.122"	"0.121"	"0.175"	"0.043"	"0.072"	"0.102"	"0.126"	"134.6"	"33.7"	"110.6"	"29.8"	"118.9"	"24.2"	"71.4"	"11.4"	"37.5"	"8.3"	"29.9"	"5.7"	"17.0"	"4.1"	"16.3"	"5.9"	"5.8"	"2.4"	"13.7"	"4.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C153]"
"4268811301335184477"	"False"	"High"	"IsMasterProtein"	"P65807"	"Uncharacterized protein YgeY OS=Escherichia coli (strain K12) OX=83333 GN=ygeY PE=3 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.664"	"20"	"6"	"9"	"6"	"403"	"44.8"	"4.96"	"16.76"	"6"	"0.873"	"0.976"	"0.966"	"1.170"	"0.785"	"0.953"	"0.873"	"0.951"	"0.709"	"0.683"	"0.612"	"0.803"	"0.553"	"0.662"	"0.430"	"0.390"	"0.327"	"0.416"	"175.2"	"67.0"	"152.9"	"65.4"	"169.2"	"78.3"	"137.5"	"63.9"	"152.9"	"63.7"	"124.2"	"45.7"	"107.2"	"53.8"	"96.9"	"44.4"	"75.4"	"26.1"	"57.3"	"27.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C36]"
"-8585911073335015005"	"False"	"High"	"IsMasterProtein"	"P0ACL7"	"Putative L-lactate dehydrogenase operon regulatory protein OS=Escherichia coli (strain K12) OX=83333 GN=lldR PE=2 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.655"	"17"	"4"	"8"	"4"	"258"	"29.1"	"6.92"	"18.71"	"4"	"0.923"	"0.918"	"0.994"	"0.981"	"0.634"	"0.753"	"0.719"	"0.710"	"0.495"	"0.427"	"0.395"	"0.405"	"0.371"	"0.266"	"0.200"	"0.184"	"0.195"	"0.135"	"66.9"	"51.4"	"61.7"	"47.2"	"66.5"	"50.4"	"42.4"	"38.7"	"48.1"	"36.5"	"33.1"	"22.0"	"26.4"	"20.8"	"24.8"	"13.7"	"13.4"	"9.5"	"13.1"	"7.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6465665828904794122"	"False"	"High"	"IsMasterProtein"	"A0A484VXN1"	"Thiamine-monophosphate kinase OS=Escherichia coli OX=562 GN=thiL_1 PE=4 SV=1 UPId=UP000372890 PPId=UP000000625"	"0.000"	"22.652"	"34"	"6"	"11"	"6"	"226"	"24.3"	"5.06"	"12.34"	"6"	"0.824"	"0.711"	"0.613"	"0.619"	"0.318"	"0.357"	"0.320"	"0.305"	"0.229"	"0.220"	"0.182"	"0.125"	"0.184"	"0.126"	"0.117"	"0.094"	"0.107"	"0.059"	"153.4"	"276.8"	"126.3"	"196.9"	"94.1"	"171.3"	"48.8"	"98.9"	"49.1"	"84.5"	"35.1"	"61.0"	"27.9"	"34.6"	"28.3"	"34.7"	"17.9"	"26.0"	"16.3"	"16.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7016734094413792778"	"False"	"High"	"IsMasterProtein"	"P07026"	"Regulatory protein SdiA OS=Escherichia coli (strain K12) OX=83333 GN=sdiA PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.641"	"22"	"4"	"10"	"4"	"240"	"28.1"	"7.02"	"27.10"	"4"	"0.985"	"1.021"	"0.864"	"0.861"	"0.721"	"0.808"	"0.808"	"0.920"	"0.718"	"0.781"	"0.615"	"0.567"	"0.495"	"0.422"	"0.248"	"0.267"	"0.093"	"0.089"	"124.1"	"305.1"	"122.3"	"311.6"	"107.2"	"262.8"	"89.5"	"246.6"	"100.3"	"280.7"	"89.2"	"238.3"	"76.4"	"172.9"	"61.4"	"128.6"	"30.7"	"81.4"	"11.6"	"27.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1768425144069958332"	"False"	"High"	"IsMasterProtein"	"P0AD33"	"UPF0381 protein YfcZ OS=Escherichia coli (strain K12) OX=83333 GN=yfcZ PE=3 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.630"	"36"	"3"	"17"	"3"	"94"	"10.3"	"4.36"	"40.16"	"3"	"0.907"	"0.907"	"0.834"	"0.799"	"0.702"	"0.668"	"0.765"	"0.702"	"0.713"	"0.685"	"0.544"	"0.546"	"0.592"	"0.554"	"0.520"	"0.497"	"0.557"	"0.517"	"1953.9"	"616.9"	"1771.4"	"559.8"	"1628.8"	"493.2"	"1371.0"	"412.2"	"1494.2"	"432.9"	"1392.8"	"422.4"	"1063.3"	"336.8"	"1156.9"	"341.8"	"1015.4"	"306.8"	"1087.6"	"318.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C59]"
"-2017279199952579525"	"False"	"High"	"IsMasterProtein"	"P0AAB8"	"Universal stress protein D OS=Escherichia coli (strain K12) OX=83333 GN=uspD PE=2 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.604"	"34"	"3"	"17"	"3"	"142"	"16.3"	"6.87"	"22.84"	"3"	"0.884"	"0.952"	"0.880"	"0.864"	"0.762"	"0.831"	"0.893"	"0.865"	"0.691"	"0.719"	"0.711"	"0.703"	"0.735"	"0.871"	"0.637"	"0.700"	"0.631"	"0.685"	"66.8"	"74.8"	"59.0"	"71.2"	"58.7"	"64.6"	"50.9"	"62.2"	"59.6"	"64.8"	"46.1"	"53.8"	"47.5"	"52.6"	"49.1"	"65.2"	"42.5"	"52.4"	"42.1"	"51.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C104; C109]"
"-4151361124603732790"	"False"	"High"	"IsMasterProtein"	"P0A6T9"	"Glycine cleavage system H protein OS=Escherichia coli (strain K12) OX=83333 GN=gcvH PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.590"	"31"	"4"	"9"	"4"	"129"	"13.8"	"4.09"	"19.11"	"4"	"0.951"	"0.924"	"0.771"	"0.791"	"0.819"	"0.549"	"0.828"	"0.574"	"0.780"	"0.511"	"0.708"	"0.369"	"0.632"	"0.450"	"0.593"	"0.360"	"0.731"	"0.504"	"57.0"	"1278.7"	"54.2"	"1182.1"	"43.9"	"1011.2"	"46.6"	"701.4"	"47.2"	"734.5"	"44.4"	"653.1"	"40.3"	"472.4"	"36.0"	"575.5"	"33.8"	"459.8"	"41.6"	"644.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4473494582829297081"	"False"	"High"	"IsMasterProtein"	"P0AFH2"	"Oligopeptide transport system permease protein OppB OS=Escherichia coli (strain K12) OX=83333 GN=oppB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.530"	"18"	"4"	"9"	"4"	"306"	"33.4"	"9.77"	"24.11"	"4"	"0.912"	"0.842"	"0.925"	"0.812"	"0.645"	"0.597"	"0.635"	"0.567"	"0.553"	"0.596"	"0.435"	"0.501"	"0.438"	"0.444"	"0.334"	"0.297"	"0.286"	"0.275"	"54.6"	"54.7"	"49.8"	"46.1"	"50.5"	"44.4"	"35.2"	"32.6"	"34.7"	"31.0"	"30.2"	"32.6"	"23.7"	"27.4"	"23.9"	"24.3"	"18.2"	"16.2"	"15.6"	"15.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2988747476010706063"	"False"	"High"	"IsMasterProtein"	"P76008"	"Murein tetrapeptide carboxypeptidase OS=Escherichia coli (strain K12) OX=83333 GN=ldcA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.500"	"20"	"4"	"9"	"4"	"304"	"33.5"	"6.58"	"21.26"	"4"	""	"1.014"	""	"1.032"	""	"1.083"	""	"0.943"	""	"0.755"	""	"0.727"	""	"0.638"	""	"0.448"	""	"0.351"	""	"70.6"	""	"71.6"	""	"72.9"	""	"76.5"	""	"66.6"	""	"53.3"	""	"51.3"	""	"45.1"	""	"31.6"	""	"24.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8348597690809718019"	"False"	"High"	"IsMasterProtein"	"P0A881"	"Trp operon repressor OS=Escherichia coli (strain K12) OX=83333 GN=trpR PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.440"	"45"	"4"	"8"	"4"	"108"	"12.3"	"5.50"	"18.94"	"4"	"0.857"	"0.766"	"0.800"	"0.725"	"0.632"	"0.553"	"0.586"	"0.532"	"0.955"	"0.698"	"0.776"	"0.617"	"0.938"	"0.698"	"0.555"	"0.456"	"0.679"	"0.786"	"58.4"	"107.1"	"50.0"	"82.0"	"46.7"	"77.6"	"36.9"	"59.2"	"34.3"	"56.9"	"55.8"	"74.8"	"45.3"	"66.1"	"54.8"	"74.8"	"32.4"	"48.8"	"39.6"	"84.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3528396938394069795"	"False"	"High"	"IsMasterProtein"	"P0AB38"	"Penicillin-binding protein activator LpoB OS=Escherichia coli (strain K12) OX=83333 GN=lpoB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.434"	"23"	"4"	"10"	"4"	"213"	"22.5"	"6.93"	"25.06"	"4"	"1.067"	"0.981"	"0.812"	"0.807"	"0.706"	"0.699"	"0.551"	"0.544"	"0.213"	"0.197"	"0.087"	"0.071"	"0.077"	"0.065"	"0.060"	"0.034"	"0.071"	"0.064"	"174.6"	"247.1"	"186.3"	"242.3"	"141.8"	"199.4"	"123.3"	"172.7"	"96.2"	"134.4"	"37.2"	"48.7"	"15.2"	"17.5"	"13.4"	"16.0"	"10.5"	"8.3"	"12.5"	"15.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4748905956458537647"	"False"	"High"	"IsMasterProtein"	"P36553"	"Oxygen-dependent coproporphyrinogen-III oxidase OS=Escherichia coli (strain K12) OX=83333 GN=hemF PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.424"	"21"	"5"	"9"	"5"	"299"	"34.3"	"6.39"	"23.73"	"5"	"1.024"	"0.905"	"0.866"	"0.998"	"0.834"	"0.791"	"0.896"	"0.831"	"0.697"	"0.732"	"0.567"	"0.558"	"0.485"	"0.442"	"0.335"	"0.316"	"0.171"	"0.165"	"158.6"	"89.8"	"162.4"	"81.3"	"137.4"	"89.6"	"132.4"	"71.1"	"142.2"	"74.6"	"110.5"	"65.7"	"90.0"	"50.2"	"76.9"	"39.7"	"53.2"	"28.4"	"27.1"	"14.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"594286343190155049"	"False"	"High"	"IsMasterProtein"	"P0A8R9"	"HTH-type transcriptional regulator HdfR OS=Escherichia coli (strain K12) OX=83333 GN=hdfR PE=3 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.365"	"20"	"6"	"10"	"6"	"279"	"31.7"	"7.61"	"26.08"	"6"	"0.854"	"0.994"	"0.816"	"0.882"	"0.603"	"0.598"	"0.427"	"0.396"	"0.190"	"0.136"	"0.150"	"0.066"	"0.117"	"0.059"	"0.074"	"0.010"	"0.097"	"0.048"	"152.9"	"536.6"	"130.6"	"533.3"	"124.7"	"473.5"	"92.2"	"320.9"	"65.3"	"212.2"	"29.0"	"73.1"	"22.9"	"35.3"	"17.8"	"31.7"	"11.4"	"2.9"	"14.9"	"25.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3105119666993914577"	"False"	"High"	"IsMasterProtein"	"P12295"	"Uracil-DNA glycosylase OS=Escherichia coli (strain K12) OX=83333 GN=ung PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"22.336"	"34"	"5"	"8"	"5"	"229"	"25.7"	"7.20"	"21.04"	"5"	"0.813"	"0.892"	"0.731"	"0.846"	"0.456"	"0.480"	"0.173"	"0.209"	"0.083"	"0.113"	"0.058"	"0.083"	"0.063"	"0.065"	"0.041"	"0.061"	"0.038"	"0.048"	"185.5"	"278.2"	"150.8"	"248.2"	"135.6"	"235.2"	"84.6"	"133.6"	"32.0"	"58.2"	"15.3"	"31.3"	"10.7"	"23.0"	"11.6"	"18.1"	"7.6"	"17.0"	"7.1"	"13.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C200]"
